"Year","Site","Plot.size..m2.","Aspect","SR.w.m2","Lifeform","count","total","Cover","lat","lon","ele","Time_since_burnt","Time_since_grazing","Grazing.ceased","Average_change_max_summer_temp"
2004,"MSt",1260,"N",945.82690400119,"bare ground",3,500,0.006,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"N",945.82690400119,"grass",144,500,0.288,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"N",945.82690400119,"herb",14,500,0.028,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"N",945.82690400119,"litter",5,500,0.01,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"N",945.82690400119,"rock",21,500,0.042,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"N",945.82690400119,"shrub",313,500,0.626,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"S",878.524201941948,"bare ground",2,200,0.01,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"S",878.524201941948,"grass",69,200,0.345,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"S",878.524201941948,"herb",7,200,0.035,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"S",878.524201941948,"rock",17,200,0.085,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"S",878.524201941948,"shrub",105,200,0.525,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"W",854.279150653362,"bare ground",5,230,0.0217391304347826,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"W",854.279150653362,"grass",43,230,0.18695652173913,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"W",854.279150653362,"herb",19,230,0.0826086956521739,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"W",854.279150653362,"litter",4,230,0.0173913043478261,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"W",854.279150653362,"rock",27,230,0.117391304347826,-37.129005,146.499058,1725,65,44,1960,0.229351738
2004,"MSt",1260,"W",854.279150653362,"shrub",132,230,0.573913043478261,-37.129005,146.499058,1725,65,44,1960,0.229351738
2012,"BF",1742,"NE",967.129627829668,"bare ground",11,470,0.0234042553191489,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"NE",967.129627829668,"grass",106,470,0.225531914893617,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"NE",967.129627829668,"herb",35,470,0.074468085106383,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"NE",967.129627829668,"litter",126,470,0.268085106382979,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"NE",967.129627829668,"rock",20,470,0.0425531914893617,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"NE",967.129627829668,"shrub",172,470,0.365957446808511,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"NW",910.860216160142,"bare ground",14,210,0.0666666666666667,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"NW",910.860216160142,"grass",51,210,0.242857142857143,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"NW",910.860216160142,"herb",15,210,0.0714285714285714,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"NW",910.860216160142,"litter",24,210,0.114285714285714,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"NW",910.860216160142,"rock",21,210,0.1,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"NW",910.860216160142,"shrub",85,210,0.404761904761905,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"SE",938.259888424196,"bare ground",12,322,0.0372670807453416,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"SE",938.259888424196,"grass",80,322,0.248447204968944,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"SE",938.259888424196,"herb",7,322,0.0217391304347826,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"SE",938.259888424196,"litter",27,322,0.0838509316770186,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"SE",938.259888424196,"rock",5,322,0.015527950310559,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"SE",938.259888424196,"shrub",191,322,0.593167701863354,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"SW",850.001018151162,"bare ground",18,200,0.09,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"SW",850.001018151162,"grass",65,200,0.325,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"SW",850.001018151162,"herb",15,200,0.075,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"SW",850.001018151162,"litter",21,200,0.105,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"SW",850.001018151162,"rock",28,200,0.14,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"BF",1742,"SW",850.001018151162,"shrub",53,200,0.265,-37.241018,146.483143,1688.912842,5,19,1993,0.0393792
2012,"F",561,"NE",981.450942702322,"bare ground",8,160,0.05,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"NE",981.450942702322,"grass",98,160,0.6125,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"NE",981.450942702322,"herb",27,160,0.16875,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"NE",981.450942702322,"litter",15,160,0.09375,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"NE",981.450942702322,"rock",12,160,0.075,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"NW",906.393008441165,"bare ground",57,200,0.285,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"NW",906.393008441165,"grass",54,200,0.27,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"NW",906.393008441165,"herb",31,200,0.155,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"NW",906.393008441165,"litter",3,200,0.015,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"NW",906.393008441165,"rock",16,200,0.08,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"NW",906.393008441165,"shrub",39,200,0.195,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"SE",902.59148135491,"bare ground",7,140,0.05,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"SE",902.59148135491,"grass",76,140,0.542857142857143,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"SE",902.59148135491,"herb",29,140,0.207142857142857,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"SE",902.59148135491,"litter",24,140,0.171428571428571,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"SE",902.59148135491,"rock",4,140,0.0285714285714286,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"SW",830.262528455151,"bare ground",32,170,0.188235294117647,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"SW",830.262528455151,"grass",50,170,0.294117647058824,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"SW",830.262528455151,"herb",21,170,0.123529411764706,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"SW",830.262528455151,"litter",17,170,0.1,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"SW",830.262528455151,"rock",36,170,0.211764705882353,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"F",561,"SW",830.262528455151,"shrub",14,170,0.0823529411764706,-36.891139,147.140444,1793.384521,5,62,1950,0.0393792
2012,"H",5000,"E",953.431156772671,"bare ground",6,500,0.012,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"E",953.431156772671,"grass",107,500,0.214,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"E",953.431156772671,"herb",83,500,0.166,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"E",953.431156772671,"litter",22,500,0.044,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"E",953.431156772671,"rock",17,500,0.034,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"E",953.431156772671,"shrub",265,500,0.53,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"N",948.703915094211,"bare ground",11,500,0.022,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"N",948.703915094211,"grass",33,500,0.066,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"N",948.703915094211,"herb",117,500,0.234,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"N",948.703915094211,"litter",23,500,0.046,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"N",948.703915094211,"rock",110,500,0.22,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"N",948.703915094211,"shrub",206,500,0.412,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"S",915.654944931497,"bare ground",9,500,0.018,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"S",915.654944931497,"grass",145,500,0.29,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"S",915.654944931497,"herb",43,500,0.086,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"S",915.654944931497,"litter",32,500,0.064,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"S",915.654944931497,"rock",46,500,0.092,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"S",915.654944931497,"shrub",225,500,0.45,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"W",910.927703253036,"bare ground",13,500,0.026,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"W",910.927703253036,"grass",46,500,0.092,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"W",910.927703253036,"herb",183,500,0.366,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"W",910.927703253036,"litter",29,500,0.058,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"W",910.927703253036,"rock",5,500,0.01,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"H",5000,"W",910.927703253036,"shrub",224,500,0.448,-36.97474304,147.130572,1867.303833,73,56,1956,0.0393792
2012,"KB",2418,"E",963.647830675264,"grass",15,199,0.0753768844221105,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"E",963.647830675264,"herb",39,199,0.195979899497487,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"E",963.647830675264,"litter",44,199,0.221105527638191,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"E",963.647830675264,"rock",73,199,0.366834170854271,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"E",963.647830675264,"shrub",28,199,0.14070351758794,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"N",947.308238390964,"bare ground",1,500,0.002,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"N",947.308238390964,"grass",48,500,0.096,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"N",947.308238390964,"herb",138,500,0.276,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"N",947.308238390964,"litter",151,500,0.302,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"N",947.308238390964,"rock",115,500,0.23,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"N",947.308238390964,"shrub",47,500,0.094,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"S",909.463614451641,"bare ground",19,440,0.0431818181818182,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"S",909.463614451641,"grass",31,440,0.0704545454545455,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"S",909.463614451641,"herb",168,440,0.381818181818182,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"S",909.463614451641,"litter",153,440,0.347727272727273,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"S",909.463614451641,"rock",52,440,0.118181818181818,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"S",909.463614451641,"shrub",17,440,0.0386363636363636,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"W",891.991085870442,"bare ground",2,331,0.00604229607250755,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"W",891.991085870442,"grass",48,331,0.145015105740181,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"W",891.991085870442,"herb",96,331,0.290030211480363,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"W",891.991085870442,"litter",71,331,0.214501510574018,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"W",891.991085870442,"rock",92,331,0.277945619335347,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"KB",2418,"W",891.991085870442,"shrub",22,331,0.0664652567975831,-37.21138604,146.605201,1705.766479,5,23,1989,0.0393792
2012,"LSK",1444,"E",955.396429187078,"grass",154,300,0.513333333333333,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"E",955.396429187078,"herb",29,300,0.0966666666666667,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"E",955.396429187078,"litter",1,300,0.00333333333333333,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"E",955.396429187078,"rock",23,300,0.0766666666666667,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"E",955.396429187078,"shrub",93,300,0.31,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"N",944.710046504583,"bare ground",1,171,0.00584795321637427,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"N",944.710046504583,"grass",76,171,0.444444444444444,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"N",944.710046504583,"herb",8,171,0.0467836257309941,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"N",944.710046504583,"litter",4,171,0.0233918128654971,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"N",944.710046504583,"rock",41,171,0.239766081871345,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"N",944.710046504583,"shrub",41,171,0.239766081871345,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"S",889.019575015551,"bare ground",6,269,0.0223048327137546,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"S",889.019575015551,"grass",106,269,0.394052044609665,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"S",889.019575015551,"herb",54,269,0.200743494423792,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"S",889.019575015551,"litter",21,269,0.0780669144981413,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"S",889.019575015551,"rock",4,269,0.0148698884758364,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"S",889.019575015551,"shrub",78,269,0.28996282527881,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"W",895.148940208284,"grass",94,355,0.264788732394366,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"W",895.148940208284,"herb",9,355,0.0253521126760563,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"W",895.148940208284,"litter",4,355,0.0112676056338028,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"W",895.148940208284,"rock",85,355,0.23943661971831,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"LSK",1444,"W",895.148940208284,"shrub",163,355,0.459154929577465,-36.82634,147.2815,1797,9,20,1992,0.0393792
2012,"MBo",5000,"E",947.62280708391,"bare ground",29,500,0.058,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"E",947.62280708391,"grass",115,500,0.23,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"E",947.62280708391,"herb",138,500,0.276,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"E",947.62280708391,"litter",90,500,0.18,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"E",947.62280708391,"rock",19,500,0.038,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"E",947.62280708391,"shrub",109,500,0.218,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"N",947.62280708391,"bare ground",18,500,0.036,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"N",947.62280708391,"grass",85,500,0.17,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"N",947.62280708391,"herb",168,500,0.336,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"N",947.62280708391,"litter",11,500,0.022,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"N",947.62280708391,"rock",35,500,0.07,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"N",947.62280708391,"shrub",183,500,0.366,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"S",910.869148578821,"bare ground",71,500,0.142,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"S",910.869148578821,"grass",162,500,0.324,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"S",910.869148578821,"herb",126,500,0.252,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"S",910.869148578821,"litter",126,500,0.252,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"S",910.869148578821,"shrub",15,500,0.03,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"W",906.13987371176,"bare ground",23,500,0.046,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"W",906.13987371176,"grass",133,500,0.266,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"W",906.13987371176,"herb",212,500,0.424,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"W",906.13987371176,"litter",62,500,0.124,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"W",906.13987371176,"rock",21,500,0.042,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBo",5000,"W",906.13987371176,"shrub",49,500,0.098,-36.73858602,147.288477,1982.326172,73,62,1950,0.0393792
2012,"MBu",612,"E",970.874053012805,"grass",101,191,0.528795811518325,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"E",970.874053012805,"herb",31,191,0.162303664921466,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"E",970.874053012805,"litter",44,191,0.230366492146597,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"E",970.874053012805,"rock",2,191,0.0104712041884817,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"E",970.874053012805,"shrub",13,191,0.0680628272251309,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"N",957.325041290274,"bare ground",5,191,0.0261780104712042,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"N",957.325041290274,"grass",53,191,0.277486910994764,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"N",957.325041290274,"herb",19,191,0.0994764397905759,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"N",957.325041290274,"litter",36,191,0.18848167539267,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"N",957.325041290274,"rock",33,191,0.172774869109948,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"N",957.325041290274,"shrub",45,191,0.235602094240838,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"S",866.430146080574,"grass",95,173,0.549132947976879,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"S",866.430146080574,"herb",41,173,0.236994219653179,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"S",866.430146080574,"litter",16,173,0.092485549132948,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"S",866.430146080574,"rock",21,173,0.121387283236994,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"W",844.721486867069,"bare ground",11,162,0.0679012345679012,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"W",844.721486867069,"grass",68,162,0.419753086419753,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"W",844.721486867069,"herb",46,162,0.283950617283951,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"W",844.721486867069,"litter",22,162,0.135802469135802,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MBu",612,"W",844.721486867069,"rock",15,162,0.0925925925925926,-37.14356697,146.421798,1760.844482,5,54,1958,0.0393792
2012,"MF",5000,"E",943.63985921016,"bare ground",43,500,0.086,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"E",943.63985921016,"grass",95,500,0.19,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"E",943.63985921016,"herb",195,500,0.39,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"E",943.63985921016,"litter",27,500,0.054,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"E",943.63985921016,"rock",51,500,0.102,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"E",943.63985921016,"shrub",89,500,0.178,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"N",939.065540412374,"bare ground",45,500,0.09,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"N",939.065540412374,"grass",143,500,0.286,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"N",939.065540412374,"herb",158,500,0.316,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"N",939.065540412374,"litter",26,500,0.052,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"N",939.065540412374,"rock",37,500,0.074,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"N",939.065540412374,"shrub",91,500,0.182,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"S",906.802268876491,"bare ground",91,500,0.182,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"S",906.802268876491,"grass",140,500,0.28,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"S",906.802268876491,"herb",70,500,0.14,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"S",906.802268876491,"litter",56,500,0.112,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"S",906.802268876491,"rock",50,500,0.1,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"S",906.802268876491,"shrub",93,500,0.186,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"W",902.227950078705,"bare ground",130,500,0.26,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"W",902.227950078705,"grass",135,500,0.27,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"W",902.227950078705,"herb",54,500,0.108,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"W",902.227950078705,"litter",23,500,0.046,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"W",902.227950078705,"rock",25,500,0.05,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MF",5000,"W",902.227950078705,"shrub",133,500,0.266,-36.82947,147.3193,1811,9,20,1992,0.0393792
2012,"MH",1938,"NE",979.32272816546,"bare ground",4,261,0.0153256704980843,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
2012,"MH",1938,"NE",979.32272816546,"grass",39,261,0.149425287356322,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
2012,"MH",1938,"NE",979.32272816546,"herb",10,261,0.0383141762452107,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
2012,"MH",1938,"NE",979.32272816546,"litter",6,261,0.0229885057471264,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
2012,"MH",1938,"NE",979.32272816546,"rock",77,261,0.295019157088123,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
2012,"MH",1938,"NE",979.32272816546,"shrub",125,261,0.478927203065134,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
2012,"MH",1938,"NW",887.774161357914,"bare ground",23,148,0.155405405405405,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
2012,"MH",1938,"NW",887.774161357914,"grass",12,148,0.0810810810810811,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
2012,"MH",1938,"NW",887.774161357914,"herb",10,148,0.0675675675675676,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
2012,"MH",1938,"NW",887.774161357914,"litter",1,148,0.00675675675675676,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
2012,"MH",1938,"NW",887.774161357914,"rock",55,148,0.371621621621622,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
2012,"MH",1938,"NW",887.774161357914,"shrub",47,148,0.317567567567568,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
2012,"MH",1938,"SE",939.424796349322,"bare ground",31,500,0.062,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
2012,"MH",1938,"SE",939.424796349322,"grass",91,500,0.182,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
2012,"MH",1938,"SE",939.424796349322,"herb",67,500,0.134,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
2012,"MH",1938,"SE",939.424796349322,"litter",136,500,0.272,-37.17422999,146.647766,1741.986938,5,21,1991,0.0393792
